Id,CreationDate,PostId,RelatedPostId,LinkTypeId
769678,2017-12-28T18:32:43.103,46047,15607,1
769827,2017-12-29T10:07:22.620,46066,10927,1
770318,2017-12-31T01:35:31.887,46052,29103,1
770338,2017-12-31T03:01:10.037,46105,38428,1
770440,2017-12-31T14:48:18.637,46110,46064,1
770720,2018-01-01T17:35:01.600,46116,43136,1
770770,2018-01-02T01:20:21.623,46066,10927,3
770806,2018-01-02T09:04:16.340,46072,4825,1
770864,2018-01-02T14:00:41.757,46132,28015,1
771163,2018-01-03T16:42:16.617,46156,32201,1
771267,2018-01-04T09:51:26.100,46169,8629,1
771268,2018-01-04T10:33:58.040,46169,17322,1
771562,2018-01-06T12:05:14.737,46195,43460,1
771900,2018-01-08T18:17:26.060,46239,36604,1
772057,2018-01-09T17:05:01.137,46255,2951,1
772204,2018-01-10T12:15:21.680,46278,36415,1
772245,2018-01-10T17:13:17.723,46278,35238,1
772370,2018-01-11T08:01:57.587,46303,31066,1
772371,2018-01-11T08:28:22.137,46303,37646,1
772523,2018-01-11T21:57:20.093,46276,46313,1
772741,2018-01-12T20:43:42.703,46346,45556,1
772789,2018-01-13T05:51:37.680,46352,18144,1
772790,2018-01-13T05:51:37.680,46352,16586,1
772980,2018-01-13T19:41:01.843,46370,46366,1
772981,2018-01-13T20:17:41.993,46371,30300,1
773154,2018-01-14T18:52:12.777,46385,37983,1
773217,2018-01-15T04:29:09.800,46386,36346,1
773218,2018-01-15T04:29:09.800,46386,6220,1
773435,2018-01-15T23:18:25.193,46432,6220,1
773456,2018-01-16T02:59:06.140,46436,9986,1
773551,2018-01-16T14:33:38.483,46432,6220,3
773556,2018-01-16T16:19:10.080,6376,46399,1
773557,2018-01-16T16:22:04.740,46399,6376,1
773710,2018-01-17T06:12:34.423,46471,26145,1
773853,2018-01-17T16:17:46.710,46481,46122,1
773875,2018-01-17T17:27:22.027,46461,36202,1
773921,2018-01-17T19:13:51.070,46487,35360,1
773937,2018-01-17T20:37:44.967,46491,46442,1
774054,2018-01-18T14:51:15.003,46442,46491,1
774224,2018-01-19T12:12:30.163,46539,46516,1
776828,2018-01-19T18:28:12.300,46544,6220,1
776985,2018-01-20T10:30:16.067,46559,36679,1
777050,2018-01-20T14:38:08.720,46562,17720,1
777350,2018-01-21T11:16:51.653,46548,45212,1
777657,2018-01-22T12:34:33.087,46614,46535,1
778011,2018-01-23T16:38:53.453,46637,35680,1
778226,2018-01-24T06:18:53.677,46629,46601,1
778361,2018-01-24T14:48:27.140,46667,46614,1
778472,2018-01-24T18:49:50.480,46667,46482,1
780495,2018-01-25T16:58:01.903,46692,13125,1
780623,2018-01-25T21:28:35.813,46697,16590,1
780850,2018-01-26T11:10:51.573,46708,1919,1
780949,2018-01-26T15:15:50.307,46728,38401,1
781287,2018-01-27T14:22:27.520,29040,46705,1
782045,2018-01-29T12:26:25.777,46781,15615,1
782058,2018-01-29T12:52:09.537,46779,6220,1
782061,2018-01-29T13:02:35.693,46779,17814,1
782222,2018-01-29T19:13:44.463,46789,28658,1
782298,2018-01-29T22:49:27.563,46797,17980,1
782395,2018-01-30T08:30:41.793,46789,29709,1
782952,2018-01-30T21:19:26.710,46815,45551,1
783009,2018-01-30T23:38:29.433,46833,13563,1
783078,2018-01-31T04:13:58.233,46833,46491,1
783132,2018-01-31T07:56:21.980,46846,36551,1
783137,2018-01-31T08:06:21.893,46846,36551,3
783186,2018-01-31T10:16:03.973,46849,35571,1
783211,2018-01-31T10:58:11.183,46849,26576,1
783254,2018-01-31T13:34:37.523,46833,38401,1
783256,2018-01-31T13:40:57.273,46833,11554,1
783455,2018-02-01T00:07:08.763,46855,46588,1
784264,2018-02-01T23:57:45.777,46901,46906,1
784343,2018-02-02T01:02:41.247,46906,46901,3
785685,2018-02-02T19:23:24.393,46915,19084,1
786184,2018-02-03T06:18:21.193,46931,35072,1
787406,2018-02-03T21:01:20.193,46945,46797,1
789422,2018-02-05T07:20:31.137,46910,46848,1
791205,2018-02-06T10:49:13.650,47006,19870,1
791566,2018-02-06T14:45:04.567,47013,8418,1
792249,2018-02-06T23:02:02.477,47021,46945,1
792319,2018-02-07T00:58:10.667,47022,8133,1
792502,2018-02-07T03:29:30.470,47022,4691,1
795244,2018-02-07T13:35:39.177,47031,29709,1
795293,2018-02-07T14:09:57.617,47035,18435,1
795322,2018-02-07T14:23:32.257,47035,18435,3
795404,2018-02-07T15:18:04.480,47026,14852,1
795517,2018-02-07T16:48:47.800,47021,46132,1
795826,2018-02-07T21:43:32.370,47026,14852,3
796057,2018-02-08T02:39:46.273,47050,481,1
796814,2018-02-08T15:38:45.530,47050,481,3
797022,2018-02-08T17:48:35.800,46975,8051,1
797755,2018-02-09T09:49:20.957,47055,6220,1
798632,2018-02-09T21:41:57.693,47081,46491,1
802695,2018-02-12T10:25:26.497,47134,16994,1
802696,2018-02-12T10:25:26.497,47134,2461,1
805547,2018-02-14T02:51:02.603,47127,25442,1
806383,2018-02-14T15:31:13.400,47166,37429,1
806546,2018-02-14T17:40:54.987,47169,23749,1
810457,2018-02-17T00:45:27.387,47227,12672,1
810532,2018-02-17T02:17:54.497,47229,47187,1
812003,2018-02-17T20:42:37.817,47240,47239,1
813182,2018-02-18T18:37:01.280,47192,43836,1
813183,2018-02-18T18:38:05.217,47228,47031,1
813430,2018-02-19T01:41:40.880,47269,47262,1
813598,2018-02-19T07:34:14.330,47276,9877,1
813599,2018-02-19T07:34:14.330,47276,3406,1
813769,2018-02-19T09:56:30.500,47281,8629,1
814089,2018-02-19T17:31:59.673,47288,9877,1
814232,2018-02-19T18:34:53.563,47269,47262,3
814233,2018-02-19T18:37:02.890,47229,47187,3
815007,2018-02-20T13:24:48.067,47313,30425,1
815026,2018-02-20T13:49:08.693,47308,16995,1
815027,2018-02-20T13:49:08.693,47308,9126,1
815088,2018-02-20T15:14:44.770,47316,11262,1
817557,2018-02-22T15:54:55.223,47342,22974,1
817869,2018-02-22T21:30:14.900,47366,26299,1
818426,2018-02-23T13:38:01.573,47378,16515,1
818697,2018-02-23T18:15:20.043,47378,16515,3
819838,2018-02-24T22:02:45.387,47395,45982,1
820036,2018-02-25T04:11:47.603,47395,45982,3
821219,2018-02-26T10:48:12.980,47430,38830,1
823573,2018-02-28T19:31:42.877,47498,40186,1
823629,2018-02-28T20:17:26.820,47494,23039,1
823630,2018-02-28T20:17:26.820,47494,22067,1
823827,2018-03-01T01:57:25.750,47500,47063,1
824103,2018-03-01T09:28:25.513,47502,10043,1
824740,2018-03-01T23:13:02.617,47526,47500,1
824916,2018-03-02T07:00:30.930,47522,37696,1
825109,2018-03-02T11:58:09.560,47532,8629,1
825591,2018-03-02T21:14:05.693,47532,8629,3
826142,2018-03-03T16:10:11.393,47552,22592,1
827089,2018-03-05T09:05:58.840,47572,35680,1
827437,2018-03-06T17:58:44.883,47598,32076,1
827546,2018-03-06T22:00:52.313,47622,26941,1
827562,2018-03-07T00:35:05.690,47620,31066,1
827641,2018-03-07T08:16:08.267,47622,23228,1
827703,2018-03-07T13:14:52.907,47622,23228,3
827769,2018-03-07T16:35:15.687,47639,26992,1
827770,2018-03-07T16:54:09.480,47642,9094,1
827914,2018-03-07T23:22:58.630,47655,33701,1
828036,2018-03-08T10:13:54.550,47659,30653,1
828037,2018-03-08T10:13:54.550,47659,34273,1
828038,2018-03-08T11:10:18.947,47662,34280,1
828039,2018-03-08T11:47:25.720,27451,12684,1
828191,2018-03-08T21:13:49.953,47658,427,1
828452,2018-03-09T15:15:47.347,47708,29313,1
828642,2018-03-10T09:36:20.243,47725,17711,1
828969,2018-03-11T14:26:02.707,47751,21583,1
829090,2018-03-12T04:25:42.290,47742,43433,1
829402,2018-03-13T06:07:26.253,47778,44027,1
829506,2018-03-13T12:14:37.240,47778,44027,3
829537,2018-03-13T14:08:15.937,47794,43823,1
829636,2018-03-13T19:13:08.037,47802,47420,1
829789,2018-03-14T08:46:58.103,47817,43742,1
829819,2018-03-14T09:41:32.860,47791,47667,1
829854,2018-03-14T11:10:27.887,47635,46990,1
830022,2018-03-14T15:57:20.163,47756,37983,1
830023,2018-03-14T16:15:15.540,47832,28658,1
830143,2018-03-14T20:27:36.973,47840,2197,1
830674,2018-03-16T08:39:29.300,47883,30435,1
830713,2018-03-16T12:54:14.730,47884,31894,1
830738,2018-03-16T15:27:18.827,47850,34805,1
830847,2018-03-17T08:11:23.050,47850,18974,1
830848,2018-03-17T08:11:23.050,47850,29632,1
830849,2018-03-17T08:11:23.050,47850,40784,1
832371,2018-03-18T18:31:34.903,47915,47933,1
832426,2018-03-18T20:12:46.893,47933,40320,1
832600,2018-03-19T11:42:52.850,47934,47789,1
832615,2018-03-19T12:19:15.897,47943,35951,3
832693,2018-03-19T14:44:55.947,47950,4693,1
832873,2018-03-20T01:06:39.593,47962,16821,1
832874,2018-03-20T01:06:39.593,47962,44973,1
832875,2018-03-20T01:06:39.593,47962,44150,1
832908,2018-03-20T05:42:38.117,47962,36774,1
832926,2018-03-20T09:07:17.153,47968,46306,1
832945,2018-03-20T11:38:36.083,47639,26992,3
846529,2018-03-21T07:43:47.510,47993,47667,1
847120,2018-03-21T17:31:36.580,48003,47789,1
847301,2018-03-21T19:35:16.863,48005,46445,1
847372,2018-03-21T20:14:16.957,48005,19670,1
847890,2018-03-22T07:12:40.153,48012,28535,1
848956,2018-03-23T03:26:33.383,48014,48008,1
848975,2018-03-23T03:50:05.263,47934,48003,1
849539,2018-03-23T14:43:43.063,48048,47833,1
849540,2018-03-23T14:46:20.203,48044,48032,1
850084,2018-03-23T23:48:15.183,48061,29962,1
851419,2018-03-24T22:14:44.787,48071,33858,1
851958,2018-03-25T11:37:47.947,48085,48049,1
851991,2018-03-25T12:14:21.710,48088,47789,1
866227,2018-03-26T09:09:49.880,48101,48079,1
867179,2018-03-26T15:42:08.190,48112,47988,1
867197,2018-03-26T15:48:42.353,48112,47985,1
867480,2018-03-26T18:26:17.897,48117,48049,1
868698,2018-03-27T10:20:56.847,48125,24963,3
868699,2018-03-27T10:20:56.847,48125,27626,3
868708,2018-03-27T10:24:52.770,44866,45394,1
868886,2018-03-27T12:00:59.577,48105,6220,1
868887,2018-03-27T12:00:59.577,48105,427,1
870075,2018-03-27T23:06:33.777,48145,31635,1
870754,2018-03-28T10:42:32.140,48101,48079,3
872399,2018-03-29T01:11:52.240,48169,47756,1
872554,2018-03-29T05:35:04.123,48169,16821,1
872562,2018-03-29T05:54:02.487,48169,44973,1
875252,2018-03-30T08:33:46.050,48203,17121,1
875547,2018-03-30T11:09:10.837,17121,48203,1
880810,2018-04-02T00:19:54.050,48254,44687,1
881886,2018-04-02T14:38:12.637,27468,16394,1
881887,2018-04-02T14:38:12.637,27468,25076,1
881888,2018-04-02T14:38:12.637,27468,25343,1
881889,2018-04-02T14:38:12.637,27468,2725,1
881890,2018-04-02T14:38:12.637,27468,34343,1
881891,2018-04-02T14:38:12.637,27468,47711,1
882369,2018-04-02T18:13:09.020,48253,47983,1
882580,2018-04-02T20:25:34.853,48275,12597,1
882581,2018-04-02T20:25:34.853,48275,46723,1
887277,2018-04-05T06:38:21.767,48289,34153,1
887278,2018-04-05T06:40:24.717,48289,18144,1
890679,2018-04-06T22:39:53.140,48340,536,1
890731,2018-04-06T23:17:25.210,48340,46510,1
891867,2018-04-07T15:24:18.020,48351,15823,1
891889,2018-04-07T15:28:03.463,48349,18327,1
893098,2018-04-08T08:49:27.600,48366,46588,1
897035,2018-04-08T22:01:31.540,48381,34280,1
897038,2018-04-08T22:08:50.527,48373,34280,1
898240,2018-04-09T15:02:56.143,48404,48164,1
900897,2018-04-10T21:54:59.213,48440,48371,1
901882,2018-04-11T12:17:22.010,48440,48371,3
902762,2018-04-11T18:38:22.007,48467,69,1
903187,2018-04-12T00:01:08.543,48474,26576,1
903356,2018-04-12T03:58:36.257,48477,9467,1
903934,2018-04-12T11:47:27.830,48467,69,3
904075,2018-04-12T13:04:26.563,48474,26576,3
905191,2018-04-12T23:31:37.397,48498,9797,1
912705,2018-04-16T14:03:59.183,48566,3581,1
914722,2018-04-17T13:07:14.237,48566,3581,3
914746,2018-04-17T13:25:53.137,48549,17121,1
919740,2018-04-19T18:54:58.880,48650,48632,1
920808,2018-04-20T17:33:25.390,48598,21621,1
922028,2018-04-21T13:59:16.450,48679,7698,1
922487,2018-04-21T20:34:18.060,48646,69,1
922670,2018-04-22T01:03:25.690,48695,37852,1
923702,2018-04-22T13:51:53.873,48695,37852,3
924771,2018-04-23T10:40:58.787,48710,26697,1
925399,2018-04-23T19:28:07.000,48709,40186,1
925515,2018-04-23T20:58:03.657,48731,47042,1
925636,2018-04-23T22:34:43.670,48709,2844,1
926323,2018-04-24T14:39:33.363,48741,40829,1
926364,2018-04-24T14:58:18.387,48744,47859,1
926786,2018-04-24T21:40:59.327,48751,26721,1
927327,2018-04-25T11:45:08.067,48741,40829,3
927609,2018-04-25T15:24:02.383,48772,48751,1
928138,2018-04-25T22:05:16.973,48782,26697,1
928625,2018-04-26T09:27:51.217,48783,46990,1
928986,2018-04-26T14:23:28.370,48793,9094,1
930126,2018-04-27T16:22:07.090,48818,26697,1
930611,2018-04-28T00:58:35.037,48811,48366,1
930930,2018-04-28T10:26:42.957,48831,48537,1
932541,2018-04-29T16:35:58.327,48867,48731,1
933062,2018-04-30T02:03:55.060,48867,48731,3
933873,2018-04-30T16:48:52.457,48898,30640,1
933902,2018-04-30T16:54:38.867,48898,30640,3
934605,2018-05-01T10:54:28.247,48911,43532,1
935170,2018-05-01T18:03:31.057,48924,1302,1
935253,2018-05-01T19:04:11.947,48878,9094,1
935563,2018-05-02T02:39:31.713,48831,48537,3
935745,2018-05-02T07:41:05.087,48932,27451,1
935746,2018-05-02T07:52:25.797,48917,34280,1
935747,2018-05-02T07:52:25.797,48917,32396,1
935748,2018-05-02T07:52:25.797,48917,34254,1
936573,2018-05-03T02:29:17.507,48932,2654,1
937346,2018-05-03T20:15:52.483,48973,41891,1
937378,2018-05-03T22:00:41.643,48968,40530,1
937390,2018-05-04T01:58:58.770,48924,1302,3
937391,2018-05-04T02:00:04.190,48932,2654,3
937392,2018-05-04T02:00:42.683,48744,47859,3
937393,2018-05-04T02:01:09.917,48679,7698,3
937394,2018-05-04T02:01:24.243,48793,9094,3
937852,2018-05-05T15:39:11.060,49009,7905,1
938323,2018-05-06T19:50:19.430,49022,9094,1
938568,2018-05-07T15:08:00.423,48973,41891,3
938592,2018-05-07T15:40:50.857,48968,40530,3
939108,2018-05-08T22:01:12.900,49070,49078,1
939215,2018-05-09T08:19:19.597,13838,1409,1
939563,2018-05-10T10:06:15.763,49103,19625,1
939767,2018-05-10T18:54:38.307,49118,2625,1
939768,2018-05-10T18:54:38.307,49118,27624,1
940159,2018-05-11T19:14:00.730,49130,29962,1
940165,2018-05-11T19:18:46.213,49130,22067,1
941005,2018-05-13T17:10:11.580,49166,6446,1
941940,2018-05-16T09:58:39.607,49224,736,1
942039,2018-05-16T14:22:11.917,49228,10829,1
942107,2018-05-16T15:56:09.913,49223,46754,1
942108,2018-05-16T15:58:24.197,49223,8190,1
942345,2018-05-17T04:30:12.820,49242,6220,1
942918,2018-05-18T09:12:41.333,49246,49224,1
942993,2018-05-18T12:02:46.183,49284,35112,1
943055,2018-05-18T13:35:55.837,49291,35112,1
943278,2018-05-18T21:22:44.313,49310,28162,1
959939,2018-05-19T19:41:23.347,49322,25845,1
959943,2018-05-19T20:02:16.727,49315,47144,1
960660,2018-05-20T17:05:03.333,37619,46132,1
961154,2018-05-21T17:08:52.503,49366,10222,1
961252,2018-05-21T22:46:45.067,49367,38910,1
961927,2018-05-23T13:20:02.913,49408,49278,1
962041,2018-05-23T17:00:23.773,49408,49278,3
962086,2018-05-23T18:15:17.013,49415,2096,1
962193,2018-05-24T03:59:12.963,49415,2096,3
962207,2018-05-24T05:36:49.070,49425,49278,1
962208,2018-05-24T05:36:49.070,49425,49408,1
962248,2018-05-24T08:37:57.793,49426,31066,1
962343,2018-05-24T11:14:13.380,49425,49409,1
962406,2018-05-24T12:38:47.127,49367,38910,3
962407,2018-05-24T12:39:51.613,49425,49408,3
962416,2018-05-24T13:19:01.767,49437,49425,1
963260,2018-05-24T21:58:02.197,49451,20067,1
965235,2018-05-25T03:48:32.670,49451,49221,1
965251,2018-05-25T04:40:21.830,49456,49348,1
965722,2018-05-25T21:26:24.050,49467,2406,1
966006,2018-05-26T14:46:44.277,49482,11520,1
966007,2018-05-26T14:46:44.277,49482,47013,1
966757,2018-05-28T03:44:48.297,49492,49496,1
966758,2018-05-28T03:44:48.297,49492,49491,1
966759,2018-05-28T03:44:48.297,49492,49303,1
967085,2018-05-28T17:25:26.590,49507,19564,1
967581,2018-05-29T14:09:46.393,49527,23422,1
967684,2018-05-29T18:24:30.110,49535,31726,1
967700,2018-05-29T18:45:37.500,49535,22247,1
967761,2018-05-29T21:14:44.077,49535,31726,3
967912,2018-05-30T08:08:21.497,49540,49278,1
968297,2018-05-30T21:28:51.767,48221,29962,1
968537,2018-05-31T12:07:43.460,49555,8629,1
968943,2018-06-01T09:08:46.523,49579,49253,1
969075,2018-06-01T13:20:53.967,49578,5992,1
969131,2018-06-01T15:16:08.643,49578,18130,1
969525,2018-06-02T10:13:13.190,49605,427,1
969883,2018-06-02T23:47:19.727,15007,10428,1
969959,2018-06-03T03:34:41.827,49608,49506,1
970009,2018-06-03T07:14:40.213,49604,45394,1
970251,2018-06-03T16:12:19.833,49624,41518,1
970610,2018-06-04T09:58:35.233,49642,49224,1
971293,2018-06-05T07:00:23.040,49646,24264,1
971568,2018-06-05T15:38:08.840,49578,18130,3
971569,2018-06-05T15:40:43.073,49605,427,3
972443,2018-06-07T05:56:08.043,49712,30461,1
972457,2018-06-07T05:59:57.560,49712,31956,1
973636,2018-06-08T02:37:23.953,49077,37669,1
974270,2018-06-09T11:12:19.873,49765,16127,1
974420,2018-06-09T16:16:29.937,49767,26115,1
974421,2018-06-09T16:16:29.937,49767,49410,1
975041,2018-06-10T16:17:46.543,49786,41696,3
975042,2018-06-10T16:17:46.543,49786,23565,3
975043,2018-06-10T16:17:46.543,49786,15471,3
975044,2018-06-10T16:17:46.543,49786,21765,3
975045,2018-06-10T16:17:46.543,49786,23542,3
975265,2018-06-11T05:38:52.807,49796,49057,1
975439,2018-06-11T12:47:12.537,49809,23689,1
976292,2018-06-12T19:04:03.610,49852,736,1
976383,2018-06-12T21:37:20.927,49854,11560,1
976675,2018-06-13T09:00:21.573,49870,47217,1
976720,2018-06-13T10:48:52.710,47217,49870,1
976724,2018-06-13T11:09:46.973,49819,10183,1
976974,2018-06-13T20:54:12.510,49869,49879,1
978287,2018-06-16T14:02:10.880,49925,2844,1
978434,2018-06-16T17:30:43.097,49928,49555,1
978542,2018-06-16T21:13:07.297,49935,49870,1
978984,2018-06-17T14:15:23.737,49951,26114,1
979103,2018-06-17T20:07:39.573,49925,2844,3
979323,2018-06-18T08:48:45.027,49928,8629,1
979434,2018-06-18T13:28:07.910,49970,2149,1
979497,2018-06-18T15:11:31.990,49973,27468,1
979887,2018-06-19T08:17:17.767,49809,23689,3
980341,2018-06-20T10:11:28.333,50008,49436,1
980372,2018-06-20T18:18:45.733,50015,18950,1
980639,2018-06-21T05:59:08.157,23782,36135,1
980917,2018-06-21T15:16:19.763,49941,38830,1
980965,2018-06-21T17:50:45.457,50050,13895,1
981559,2018-06-23T10:27:42.300,50081,14570,1
981758,2018-06-23T21:06:05.843,50090,27014,1
982301,2018-06-25T16:01:46.360,50116,24780,1
982441,2018-06-26T07:27:57.480,50123,25010,1
982471,2018-06-26T10:21:36.960,50119,50086,1
982679,2018-06-26T20:35:52.147,50138,29908,1
982945,2018-06-27T13:00:37.933,50163,36471,1
983208,2018-06-28T01:32:27.103,50176,46454,1
983264,2018-06-28T08:42:07.163,50081,14570,3
983265,2018-06-28T08:46:11.900,50163,36471,3
983266,2018-06-28T08:48:04.970,50176,46454,3
983326,2018-06-28T12:05:54.953,50182,35878,1
983478,2018-06-28T17:54:52.940,50187,11127,1
983579,2018-06-29T01:08:07.673,50194,29136,1
984190,2018-06-30T19:25:00.977,50227,48793,1
984364,2018-07-01T10:43:10.147,50232,30174,1
984677,2018-07-02T10:29:53.943,50246,50121,1
985118,2018-07-04T13:34:48.907,50287,3581,1
985122,2018-07-04T14:54:11.267,50289,50287,1
985123,2018-07-04T15:16:38.667,50289,50287,3
985282,2018-07-05T09:48:47.247,50303,50305,1
985442,2018-07-06T00:39:17.543,20252,50320,1
985680,2018-07-06T23:57:29.457,50332,50329,1
985897,2018-07-07T22:13:56.483,21734,21730,1
986139,2018-07-09T13:00:00.087,50382,50337,1
986186,2018-07-09T17:07:07.597,50389,10503,1
986202,2018-07-09T19:08:27.450,50389,18950,1
986219,2018-07-09T20:12:39.093,50409,6220,1
986400,2018-07-10T14:19:26.913,50423,18564,1
986401,2018-07-10T14:19:56.273,50423,427,1
986455,2018-07-10T17:20:07.163,50433,18956,1
986456,2018-07-10T17:20:51.977,50433,32129,1
986523,2018-07-10T20:25:10.600,50423,427,3
986616,2018-07-11T09:16:17.653,50455,3292,1
987206,2018-07-13T13:35:15.853,50490,31161,1
987207,2018-07-13T13:35:15.853,50490,22264,1
987447,2018-07-14T09:59:33.983,45163,33858,1
988844,2018-07-16T12:16:13.820,50588,45217,1
988903,2018-07-16T18:50:50.900,50596,50400,1
989254,2018-07-17T22:36:45.320,50625,31066,1
989255,2018-07-17T22:36:45.320,50625,16883,1
989268,2018-07-18T00:56:13.683,50617,9094,1
989297,2018-07-18T05:44:30.670,50633,509,1
989380,2018-07-18T10:54:09.820,50636,47227,1
992738,2018-07-19T02:25:45.340,50640,17605,1
993045,2018-07-19T19:52:21.117,49555,49574,1
993193,2018-07-20T06:54:40.100,50341,50662,1
993307,2018-07-20T12:30:21.917,50692,45794,1
993746,2018-07-21T19:10:37.073,50715,17317,1
994259,2018-07-23T11:02:28.320,50741,25545,1
994313,2018-07-23T14:03:08.177,50744,45572,1
994360,2018-07-23T15:48:44.497,50692,45794,3
994457,2018-07-23T19:36:35.903,50749,23759,1
995718,2018-07-23T22:39:10.787,50754,20111,1
995739,2018-07-23T22:42:42.517,50749,23759,3
996897,2018-07-24T21:02:08.153,50680,50478,1
996939,2018-07-25T01:53:28.397,50744,45572,3
997152,2018-07-25T10:09:23.957,50783,50003,1
997950,2018-07-26T20:00:54.510,50824,69,1
998587,2018-07-28T08:57:39.820,8421,8461,1
998953,2018-07-29T01:40:06.303,42016,50540,1
999516,2018-07-30T07:44:15.080,50866,50791,1
999616,2018-07-30T12:36:42.743,50824,69,3
999702,2018-07-30T15:58:41.670,50866,50791,3
999861,2018-07-31T01:40:03.013,43646,41497,1
1000011,2018-07-31T11:11:00.373,43646,40259,1
1000091,2018-07-31T14:01:14.700,50919,44882,1
1000123,2018-07-31T15:04:59.053,50918,24599,1
1000153,2018-07-31T15:47:38.497,50918,44687,1
1000600,2018-08-01T13:44:06.057,50926,50389,1
1000859,2018-08-01T23:51:27.787,50938,50922,1
1001009,2018-08-02T08:51:01.663,50919,44882,3
1001169,2018-08-02T13:54:13.110,50959,50129,1
1001233,2018-08-02T15:34:15.460,50964,6220,1
1001290,2018-08-02T17:33:07.787,50972,7678,1
1001362,2018-08-02T19:51:26.157,50976,16127,1
1001498,2018-08-03T01:51:45.860,50271,40259,1
1001718,2018-08-03T13:11:07.653,50988,48027,1
1001767,2018-08-03T14:46:07.223,7678,50972,1
1001934,2018-08-03T22:16:51.650,50997,41058,1
1001935,2018-08-03T22:20:34.737,50994,31318,1
1002065,2018-08-04T07:26:12.327,51001,34211,1
1002066,2018-08-04T07:28:05.260,51001,34919,1
1002071,2018-08-04T07:31:06.350,51001,24410,1
1002274,2018-08-04T16:01:31.500,51007,51012,1
1002549,2018-08-05T09:26:22.393,51026,9541,1
1002586,2018-08-05T10:52:58.167,50988,48027,3
1002801,2018-08-05T20:08:34.293,51038,15100,1
1002993,2018-08-06T09:10:09.190,51043,34382,1
1003004,2018-08-06T10:02:31.860,51043,34382,3
1003905,2018-08-07T06:14:28.700,51067,50389,1
1004272,2018-08-07T19:47:15.343,51085,43915,1
1004413,2018-08-08T03:37:54.673,51088,43344,1
1004424,2018-08-08T03:48:38.707,51088,40094,1
1004580,2018-08-08T10:37:01.500,51100,31355,1
1004854,2018-08-08T18:39:10.417,51115,23642,1
1004865,2018-08-08T18:47:13.483,51122,378,1
1005017,2018-08-09T06:14:19.347,51031,51131,1
1005438,2018-08-10T01:47:26.893,51150,25100,1
1005678,2018-08-10T13:31:00.560,51162,27349,1
1006487,2018-08-12T03:25:53.587,51189,15823,1
1006647,2018-08-12T12:36:42.880,51188,50994,1
1006770,2018-08-12T20:26:25.950,51122,15007,1
1006771,2018-08-12T20:26:25.950,51122,38032,1
1006780,2018-08-12T21:24:55.803,51198,50851,1
1006795,2018-08-12T21:45:14.517,51196,4879,1
1007042,2018-08-13T12:43:32.143,51200,31318,1
1007141,2018-08-13T17:31:32.830,51214,36082,1
1007142,2018-08-13T17:31:32.830,51214,35882,1
1007328,2018-08-14T01:05:04.537,51196,31355,1
1007612,2018-08-14T14:37:10.340,51228,8088,1
1007832,2018-08-15T02:56:28.807,51230,49151,1
1008359,2018-08-16T00:12:30.560,51262,35360,1
1008712,2018-08-16T17:02:51.843,51258,31355,1
1008816,2018-08-16T20:33:25.127,51285,28252,1
1008839,2018-08-16T21:33:45.810,51285,43344,1
1009276,2018-08-18T02:03:35.137,51311,2807,1
1009388,2018-08-18T08:38:28.830,2807,51311,1
1009392,2018-08-18T08:49:52.253,51315,6220,1
1009461,2018-08-18T13:40:21.570,51319,31578,1
1009659,2018-08-19T07:10:55.493,51315,50389,1
1009777,2018-08-19T15:20:03.083,51339,22372,1
1009778,2018-08-19T15:20:03.083,51339,23350,1
1009779,2018-08-19T15:20:03.083,51339,42171,1
1009780,2018-08-19T15:20:03.083,51339,16697,1
1010066,2018-08-20T09:08:22.603,51363,51010,1
1010149,2018-08-20T12:37:55.203,51372,41118,1
1010180,2018-08-20T12:55:32.583,51294,51373,1
1010361,2018-08-20T17:05:17.473,51386,49088,1
1010454,2018-08-20T22:04:44.393,51363,51010,3
1010492,2018-08-21T00:53:10.170,51396,31517,1
1010498,2018-08-21T02:18:32.770,51387,37927,1
1010499,2018-08-21T02:18:32.770,51387,40598,1
1010501,2018-08-21T02:49:25.763,51346,40094,1
1010526,2018-08-21T05:34:57.247,51403,50824,1
1010629,2018-08-21T11:14:50.640,51405,51375,1
1010933,2018-08-22T04:04:04.267,51427,18974,1
1010936,2018-08-22T04:27:46.773,51415,31355,1
1010966,2018-08-22T05:49:20.213,51434,44350,1
1010995,2018-08-22T08:16:19.943,51365,17286,1
1011019,2018-08-22T10:41:44.493,51444,15284,1
1011038,2018-08-22T11:20:28.263,51444,31318,1
1011039,2018-08-22T11:33:11.453,16847,39047,1
1011068,2018-08-22T13:14:04.897,51122,51404,1
1011083,2018-08-22T14:31:57.713,51446,15263,1
1011115,2018-08-22T15:26:53.710,51122,31548,1
1011496,2018-08-23T11:13:51.910,51469,24154,1
1011540,2018-08-23T13:26:42.377,51466,3185,1
1011541,2018-08-23T13:27:01.920,51466,9551,1
1011567,2018-08-23T14:40:17.437,51469,24154,3
1011859,2018-08-24T13:41:16.200,51460,2969,1
1011870,2018-08-24T14:52:17.343,51492,51428,1
1012077,2018-08-25T10:11:05.873,51506,29136,1
1012194,2018-08-25T19:12:32.113,51511,31318,1
1012367,2018-08-26T08:24:54.203,51521,23235,1
1012607,2018-08-27T03:30:47.780,51533,2608,1
1012619,2018-08-27T03:32:27.863,2608,51533,1
1012631,2018-08-27T05:31:23.870,51404,51122,1
1012735,2018-08-27T13:18:54.827,51518,1868,1
